target,model,estimator,residual_def,rung,n_q,n_obs,sigma2_person,sigma2_set,sigma2_question,sigma2_resid,nu_mean,vpc_person,vpc_person_lo,vpc_person_hi,vpc_set,vpc_question,vpc_resid,Erho2,Erho2_lo,Erho2_hi,Phi,Phi_lo,Phi_hi,rhat_max,divergences,converged
agreeableness,m0_robust,t,marginal,L0,4,2011,0.2548882237560203,0.0014753817068556773,0.004381940234423927,1.3768782227773764,2.596120178437779,0.1642920469350432,0.08968938839488425,0.22606094862829476,,,0.8319906738622341,0.4361511234764889,0.2829664341577876,0.5388990235345026,0.43587434907541306,0.2826936802862222,0.5388231659924694,1.006,0,True
agreeableness,m0_robust,t,marginal,L0,6,2011,0.2548882237560203,0.0014753817068556773,0.004381940234423927,1.3768782227773764,2.596120178437779,0.1642920469350432,0.08968938839488425,0.22606094862829476,,,0.8319906738622341,0.5353575153280377,0.3718404597380169,0.6367709213560224,0.53507993003606,0.37152643165074717,0.6367003103890413,1.006,0,True
agreeableness,m0_robust,t,marginal,L0,17,2011,0.2548882237560203,0.0014753817068556773,0.004381940234423927,1.3768782227773764,2.596120178437779,0.1642920469350432,0.08968938839488425,0.22606094862829476,,,0.8319906738622341,0.7622408780494563,0.6264751353052748,0.8324135643850021,0.7620422302373757,0.626160436378098,0.8323709739254572,1.006,0,True
neuroticism,m0,gaussian,scale,L0,4,2011,0.04380611196987128,0.00025353462308669344,0.00012004958573800842,0.1946596421893679,,0.18313877137157694,0.14174387620829484,0.228696255608127,0.0010581127977200584,0.0005023730921928859,0.81530074273851,0.47161743762265756,0.3981388473166748,0.542975890698007,0.4712950751862452,0.39781288359375544,0.5425485537811492,1.0033,0,True
neuroticism,m0,gaussian,scale,L0,6,2011,0.04380611196987128,0.00025353462308669344,0.00012004958573800842,0.1946596421893679,,0.18313877137157694,0.14174387620829484,0.228696255608127,0.0010581127977200584,0.0005023730921928859,0.81530074273851,0.5719245609114162,0.49805979413445456,0.6405596203563739,0.5716082360697502,0.4977196754413757,0.640163059513292,1.0033,0,True
neuroticism,m0,gaussian,scale,L0,17,2011,0.04380611196987128,0.00025353462308669344,0.00012004958573800842,0.1946596421893679,,0.18313877137157694,0.14174387620829484,0.228696255608127,0.0010581127977200584,0.0005023730921928859,0.81530074273851,0.790268300104523,0.7376312355861288,0.834691359438005,0.7900543551415896,0.7373678517817452,0.8344536264505631,1.0033,0,True
neuroticism,m1,gaussian,scale,L0,4,2011,0.04395768364579169,0.00025679809572239044,0.00012432287979532398,0.1944350154218124,,0.18380479636796485,0.14046536936476828,0.22971439789697168,0.0010726615866589267,0.0005199883111802508,0.814602553734196,0.47260909046636446,0.3954297583613175,0.5441335567931582,0.4722824081151281,0.39528845916495464,0.543978506070336,1.0019,0,True
neuroticism,m1,gaussian,scale,L0,6,2011,0.04395768364579169,0.00025679809572239044,0.00012432287979532398,0.1944350154218124,,0.18380479636796485,0.14046536936476828,0.22971439789697168,0.0010726615866589267,0.0005199883111802508,0.814602553734196,0.5728557949893078,0.4952302487446815,0.641633244955223,0.5725352625100714,0.4950824911874543,0.641489507116849,1.0019,0,True
neuroticism,m1,gaussian,scale,L0,17,2011,0.04395768364579169,0.00025679809572239044,0.00012432287979532398,0.1944350154218124,,0.18380479636796485,0.14046536936476828,0.22971439789697168,0.0010726615866589267,0.0005199883111802508,0.814602553734196,0.7908318697151968,0.7354348244876144,0.8353341871885642,0.790615125909827,0.735319800662176,0.8352481924960382,1.0019,0,True
neuroticism,m1d,gaussian,scale,L0,4,2011,0.03748942711739463,0.0002605171299605704,0.0001309070638102257,0.19453894441694433,,0.1610298212254516,0.12057531901143943,0.20726211196375882,0.0011168298104002232,0.000562671867097519,0.8372906770970506,0.43289231285908353,0.35433584544482266,0.5116489792236831,0.4325667504183367,0.3541838014148627,0.5111946188197614,1.0014,0,True
neuroticism,m1d,gaussian,scale,L0,6,2011,0.03748942711739463,0.0002605171299605704,0.0001309070638102257,0.19453894441694433,,0.1610298212254516,0.12057531901143943,0.20726211196375882,0.0011168298104002232,0.000562671867097519,0.8372906770970506,0.5331456016721254,0.45151057703212266,0.6111311534211212,0.5328156596953276,0.4513459839158108,0.6106989258942147,1.0014,0,True
neuroticism,m1d,gaussian,scale,L0,17,2011,0.03748942711739463,0.0002605171299605704,0.0001309070638102257,0.19453894441694433,,0.1610298212254516,0.12057531901143943,0.20726211196375882,0.0011168298104002232,0.000562671867097519,0.8372906770970506,0.762813008702931,0.6999132242893527,0.8166065167814508,0.7625728937716951,0.6997736074496633,0.8163340372152752,1.0014,0,True
neuroticism,m0_filt,gaussian,scale,L0,4,1920,0.04475818945468825,0.0002711380388762925,0.00013489979845009964,0.19548162506295996,,0.18567644383617074,0.14392119049113788,0.23108451729905014,0.0011235186957827608,0.000560215444355829,0.8126398220236906,0.47570493190537094,0.4025877280582753,0.5460304483408192,0.47536213916139175,0.40208088331544706,0.5458946583133413,1.0032,0,True
neuroticism,m0_filt,gaussian,scale,L0,6,1920,0.04475818945468825,0.0002711380388762925,0.00013489979845009964,0.19548162506295996,,0.18567644383617074,0.14392119049113788,0.23108451729905014,0.0011235186957827608,0.000560215444355829,0.8126398220236906,0.5758893041397409,0.5026926458823866,0.6433903200520512,0.5755534831240586,0.502165708915941,0.6432646258841774,1.0032,0,True
neuroticism,m0_filt,gaussian,scale,L0,17,1920,0.04475818945468825,0.0002711380388762925,0.00013489979845009964,0.19548162506295996,,0.18567644383617074,0.14392119049113788,0.23108451729905014,0.0011235186957827608,0.000560215444355829,0.8126398220236906,0.7928802880260364,0.7412018457112935,0.8363837229519251,0.7926539278849234,0.7407973203419953,0.8363087463899727,1.0032,0,True
overall_personality,m0,gaussian,scale,L0,4,2011,0.3993079009359468,0.0017248881114139479,0.0006887973084942658,1.0604853918765589,,0.2725999323818277,0.22643300497830207,0.321798048419325,0.0011756993248326782,0.0004699566425039839,0.7257544116508357,0.5990395351186248,0.5395897063459727,0.655053003283074,0.5986517653862754,0.5393512481383871,0.6549282731646782,1.0021,0,True
overall_personality,m0,gaussian,scale,L0,6,2011,0.3993079009359468,0.0017248881114139479,0.0006887973084942658,1.0604853918765589,,0.2725999323818277,0.22643300497830207,0.321798048419325,0.0011756993248326782,0.0004699566425039839,0.7257544116508357,0.6911541107472683,0.6374136400705238,0.7401581087220684,0.6908093892255945,0.6371917809750616,0.7400519401383188,1.0021,0,True
overall_personality,m0,gaussian,scale,L0,17,2011,0.3993079009359468,0.0017248881114139479,0.0006887973084942658,1.0604853918765589,,0.2725999323818277,0.22643300497830207,0.321798048419325,0.0011756993248326782,0.0004699566425039839,0.7257544116508357,0.8634596765684419,0.8328009996544607,0.8897553315125093,0.8632690219816035,0.8326673090468154,0.8897011781525285,1.0021,0,True
overall_personality,m1,gaussian,scale,L0,4,2011,0.37720006285086194,0.0017665875046540414,0.0007007474934402042,1.0590931679790327,,0.2616836720743892,0.2147986597125608,0.3111725296086904,0.0012213220202743707,0.00048786271739977125,0.7366071431879365,0.5854820382450373,0.5230589680193569,0.6442805877203437,0.5850810261900408,0.5224986252806854,0.6437438813944807,1.0005,0,True
overall_personality,m1,gaussian,scale,L0,6,2011,0.37720006285086194,0.0017665875046540414,0.0007007474934402042,1.0590931679790327,,0.2616836720743892,0.2147986597125608,0.3111725296086904,0.0012213220202743707,0.00048786271739977125,0.7366071431879365,0.6790080524861839,0.6219342963956759,0.7309518407626538,0.6786475978449176,0.6214060376395455,0.7304912013037039,1.0005,0,True
overall_personality,m1,gaussian,scale,L0,17,2011,0.37720006285086194,0.0017665875046540414,0.0007007474934402042,1.0590931679790327,,0.2616836720743892,0.2147986597125608,0.3111725296086904,0.0012213220202743707,0.00048786271739977125,0.7366071431879365,0.8566419064986387,0.8233513554959174,0.8850260050249995,0.856438275350934,0.8230244463360099,0.8847875783069176,1.0005,0,True
overall_personality,m1d,gaussian,scale,L0,4,2011,0.23246901929210909,0.0022484291302588273,0.0008633026230375519,1.0602315378843992,,0.17907549613041562,0.1356483828766467,0.2289441464688305,0.0017291568721537237,0.0006656809517773721,0.8185296660456532,0.4646925802264102,0.38638982680460354,0.5435115169108885,0.46416967412209054,0.3856536497021686,0.5428971858539755,1.0019,0,True
overall_personality,m1d,gaussian,scale,L0,6,2011,0.23246901929210909,0.0022484291302588273,0.0008633026230375519,1.0602315378843992,,0.17907549613041562,0.1356483828766467,0.2289441464688305,0.0017291568721537237,0.0006656809517773721,0.8185296660456532,0.5649925707369514,0.4857418749297679,0.6410564840761097,0.5644763305599363,0.4849660172784062,0.6404865937813011,1.0019,0,True
overall_personality,m1d,gaussian,scale,L0,17,2011,0.23246901929210909,0.0022484291302588273,0.0008633026230375519,1.0602315378843992,,0.17907549613041562,0.1356483828766467,0.2289441464688305,0.0017291568721537237,0.0006656809517773721,0.8185296660456532,0.7853749239126806,0.7279815600279325,0.8349889990704628,0.7850208708275775,0.7273660511995876,0.8346475929942003,1.0019,0,True
overall_personality,m0_filt,gaussian,scale,L0,4,1920,0.39651581962469,0.001797338312921242,0.0007969254197959198,1.0750421806967305,,0.2685098063738806,0.22059224392625035,0.3177421258136931,0.0012150015627760413,0.0005400723276808496,0.7297351197356625,0.5940135832674948,0.531128658849827,0.650856102782444,0.5936136192338064,0.5309792507088138,0.6507020985700304,1.0009,0,True
overall_personality,m0_filt,gaussian,scale,L0,6,1920,0.39651581962469,0.001797338312921242,0.0007969254197959198,1.0750421806967305,,0.2685098063738806,0.22059224392625035,0.3177421258136931,0.0012150015627760413,0.0005400723276808496,0.7297351197356625,0.6866629375062518,0.629515995028394,0.7365802716604231,0.6863058057239084,0.6293760592193467,0.7364487682801047,1.0009,0,True
overall_personality,m0_filt,gaussian,scale,L0,17,1920,0.39651581962469,0.001797338312921242,0.0007969254197959198,1.0750421806967305,,0.2685098063738806,0.22059224392625035,0.3177421258136931,0.0012150015627760413,0.0005400723276808496,0.7297351197356625,0.8609507339352092,0.828010849842306,0.8879254398718661,0.8607515228552796,0.8279253916176038,0.8878579875540056,1.0009,0,True
overall_personality,m0_robust,t,scale,L0,4,2011,0.3149613953873403,0.0021984137000631266,0.0009681339222164085,0.3458305502417665,2.8757891529409205,0.4737368850192768,0.41152190412516193,0.536568713180901,0.0032921789898434422,0.0014592025820528006,0.521511733408827,0.7828624259287287,0.736975266561035,0.8233769463869329,0.7817931752896337,0.7366476650284052,0.8224201261473939,1.003,0,True
overall_personality,m0_robust,t,scale,L0,6,2011,0.3149613953873403,0.0021984137000631266,0.0009681339222164085,0.3458305502417665,2.8757891529409205,0.4737368850192768,0.41152190412516193,0.536568713180901,0.0032921789898434422,0.0014592025820528006,0.521511733408827,0.8438148442158786,0.8077989693389807,0.8748852477024966,0.8429859109564358,0.8075365429284013,0.8741648188909427,1.003,0,True
overall_personality,m0_robust,t,scale,L0,17,2011,0.3149613953873403,0.0021984137000631266,0.0009681339222164085,0.3458305502417665,2.8757891529409205,0.4737368850192768,0.41152190412516193,0.536568713180901,0.0032921789898434422,0.0014592025820528006,0.521511733408827,0.9385887778576025,0.922529722065533,0.9519520535206654,0.9382261958243957,0.9224088993912088,0.9516508627250858,1.003,0,True
overall_personality,m0_robust,t,marginal,L0,4,2011,0.3149613953873403,0.0021984137000631266,0.0009681339222164085,1.1858506979812458,2.8757891529409205,0.21241033489986183,0.1506913291359845,0.27228134377212,0.0014750570556808173,0.0006486875222229769,0.7854659205222343,0.516789981339398,0.4156882958608712,0.5996383522825822,0.5163227878535078,0.4151064763604448,0.5994600080841088,1.003,0,True
overall_personality,m0_robust,t,marginal,L0,6,2011,0.3149613953873403,0.0021984137000631266,0.0009681339222164085,1.1858506979812458,2.8757891529409205,0.21241033489986183,0.1506913291359845,0.27228134377212,0.0014750570556808173,0.0006486875222229769,0.7854659205222343,0.6151779688506347,0.5162358443514631,0.6919866549952601,0.6147370564931876,0.5156374847775945,0.691828304827643,1.003,0,True
overall_personality,m0_robust,t,marginal,L0,17,2011,0.3149613953873403,0.0021984137000631266,0.0009681339222164085,1.1858506979812458,2.8757891529409205,0.21241033489986183,0.1506913291359845,0.27228134377212,0.0014750570556808173,0.0006486875222229769,0.7854659205222343,0.8180341819810438,0.7514611034173335,0.8642300874155241,0.8177590461292561,0.7510133634436266,0.8641429011833751,1.003,0,True
interview_score,m0,gaussian,scale,L0,4,2011,0.4058807368183912,0.0016385151985429686,0.0007409001523751373,1.12343640749882,,0.26452735462753274,0.218824739460237,0.3131242655715595,0.001067526092694075,0.0004838790402475095,0.7339212402395257,0.5890890448500129,0.5285428819435359,0.6458553091049414,0.5887380973653473,0.5284108527650782,0.6458258383354812,1.0015,0,True
interview_score,m0,gaussian,scale,L0,6,2011,0.4058807368183912,0.0016385151985429686,0.0007409001523751373,1.12343640749882,,0.26452735462753274,0.218824739460237,0.3131242655715595,0.001067526092694075,0.0004838790402475095,0.7339212402395257,0.6822714689876057,0.6270918546726227,0.7323022995357508,0.6819572343563199,0.626967945084649,0.7322770406628257,1.0015,0,True
interview_score,m0,gaussian,scale,L0,17,2011,0.4058807368183912,0.0016385151985429686,0.0007409001523751373,1.12343640749882,,0.26452735462753274,0.218824739460237,0.3131242655715595,0.001067526092694075,0.0004838790402475095,0.7339212402395257,0.8585083941477112,0.8265275957534368,0.8857240106401456,0.8583322446777265,0.8264516140545002,0.8857109688137684,1.0015,0,True
interview_score,m1,gaussian,scale,L0,4,2011,0.3779567591040274,0.0017535464224493005,0.000707655173890377,1.1231624560080329,,0.2509182640970742,0.2066218767213202,0.3005572483337888,0.0011621428719753313,0.0004707628667885865,0.7474488301641619,0.5717361999825887,0.510338385044976,0.6323429790610879,0.5713565341195781,0.5102197932182957,0.6321958542202653,1.0012,0,True
interview_score,m1,gaussian,scale,L0,6,2011,0.3779567591040274,0.0017535464224493005,0.000707655173890377,1.1231624560080329,,0.2509182640970742,0.2066218767213202,0.3005572483337888,0.0011621428719753313,0.0004707628667885865,0.7474488301641619,0.6666033060865505,0.6098839758817072,0.7206617649258886,0.6662591330236528,0.6097710582076209,0.7205343628216722,1.0012,0,True
interview_score,m1,gaussian,scale,L0,17,2011,0.3779567591040274,0.0017535464224493005,0.000707655173890377,1.1231624560080329,,0.2509182640970742,0.2066218767213202,0.3005572483337888,0.0011621428719753313,0.0004707628667885865,0.7474488301641619,0.849582323485735,0.8158197318677818,0.8796585204751605,0.8493847571517172,0.815748413643104,0.8795915184492529,1.0012,0,True
interview_score,m1d,gaussian,scale,L0,4,2011,0.2206221360461415,0.002311774667983313,0.0009751876864292161,1.1169064727728442,,0.16426854121403736,0.12098848518625105,0.21082081390304067,0.0017191013021768547,0.0007272977138143198,0.8332850597699715,0.4387852504885274,0.35551674027649205,0.517391352014283,0.43828041218288,0.3550742487746467,0.5165713054361887,1.0022,0,True
interview_score,m1d,gaussian,scale,L0,6,2011,0.2206221360461415,0.002311774667983313,0.0009751876864292161,1.1169064727728442,,0.16426854121403736,0.12098848518625105,0.21082081390304067,0.0017191013021768547,0.0007272977138143198,0.8332850597699715,0.5390573727889848,0.4527882148594927,0.616580356008229,0.5385480564097456,0.45230962149077436,0.6158036978631088,1.0022,0,True
interview_score,m1d,gaussian,scale,L0,17,2011,0.2206221360461415,0.002311774667983313,0.0009751876864292161,1.1169064727728442,,0.16426854121403736,0.12098848518625105,0.21082081390304067,0.0017191013021768547,0.0007272977138143198,0.8332850597699715,0.7670062286113735,0.7009954209069651,0.8200243492066666,0.7666393572878549,0.700590359648664,0.8195391758548594,1.0022,0,True
interview_score,m0_filt,gaussian,scale,L0,4,1920,0.3986692951730877,0.001910646909635311,0.000814423680252264,1.1338828031255037,,0.2592118827782636,0.2123841821895609,0.3081147219117577,0.0012396867414907558,0.0005306331257773032,0.7390177973544683,0.5823706079714471,0.5193547452381887,0.6407373779266918,0.5819638947274367,0.5189111610421399,0.6404565818150313,1.0017,0,True
interview_score,m0_filt,gaussian,scale,L0,6,1920,0.3986692951730877,0.001910646909635311,0.000814423680252264,1.1338828031255037,,0.2592118827782636,0.2123841821895609,0.3081147219117577,0.0012396867414907558,0.0005306331257773032,0.7390177973544683,0.6762093039808844,0.618437811541905,0.727907343912844,0.6758433439505267,0.6180184149389415,0.7276657220422715,1.0017,0,True
interview_score,m0_filt,gaussian,scale,L0,17,1920,0.3986692951730877,0.001910646909635311,0.000814423680252264,1.1338828031255037,,0.2592118827782636,0.2123841821895609,0.3081147219117577,0.0012396867414907558,0.0005306331257773032,0.7390177973544683,0.8550595332316232,0.8211820627970002,0.8834469771342688,0.8548524455446948,0.8209209848888709,0.8833213375597009,1.0017,0,True
interview_score,m0_robust,t,scale,L0,4,2011,0.2897524458620943,0.00616179908368686,0.010828025922773672,0.3116452508777897,2.6341117611186635,0.46786448980109424,0.4049380260544892,0.5324097628683554,0.00981933431895681,0.01744573804472636,0.5048704378352226,0.7809134567525184,0.7348223394986766,0.82174069066592,0.7776906566715829,0.7313264425256538,0.8199657434321318,1.0065,0,True
interview_score,m0_robust,t,scale,L0,6,2011,0.2897524458620943,0.00616179908368686,0.010828025922773672,0.3116452508777897,2.6341117611186635,0.46786448980109424,0.4049380260544892,0.5324097628683554,0.00981933431895681,0.01744573804472636,0.5048704378352226,0.8422966541554752,0.8060732083774861,0.8736529476471814,0.8397884882678947,0.8032651434976419,0.8723145786382036,1.0065,0,True
interview_score,m0_robust,t,scale,L0,17,2011,0.2897524458620943,0.00616179908368686,0.010828025922773672,0.3116452508777897,2.6341117611186635,0.46786448980109424,0.4049380260544892,0.5324097628683554,0.00981933431895681,0.01744573804472636,0.5048704378352226,0.9379197417224522,0.9217343113900355,0.9514366780686868,0.9368159156877084,0.9204357118092497,0.9508759271057453,1.0065,0,True
interview_score,m0_robust,t,marginal,L0,4,2011,0.2897524458620943,0.00616179908368686,0.010828025922773672,1.402158704981179,2.6341117611186635,0.17602225109141276,0.10671987149832574,0.24135453602914633,0.0036912520328375074,0.006456864984931629,0.813829631890818,0.4577675242057825,0.323914030889855,0.5612575229785671,0.4566539203696659,0.32335444979117606,0.559966661795427,1.0065,0,True
interview_score,m0_robust,t,marginal,L0,6,2011,0.2897524458620943,0.00616179908368686,0.010828025922773672,1.402158704981179,2.6341117611186635,0.17602225109141276,0.10671987149832574,0.24135453602914633,0.0036912520328375074,0.006456864984931629,0.813829631890818,0.5572000919085408,0.41814889795057236,0.6574007313060721,0.5561008944731247,0.4175270584652437,0.6562194774406678,1.0065,0,True
interview_score,m0_robust,t,marginal,L0,17,2011,0.2897524458620943,0.00616179908368686,0.010828025922773672,1.402158704981179,2.6341117611186635,0.17602225109141276,0.10671987149832574,0.24135453602914633,0.0036912520328375074,0.006456864984931629,0.813829631890818,0.7783155699177329,0.670639065998265,0.8446427162678143,0.7775576481835808,0.6700741608633496,0.8439538133756651,1.0065,0,True
answer_score,m0,gaussian,scale,L0,4,2011,0.42530224239264797,0.0016088657045528394,0.0006407302098624741,0.9732887851498617,,0.30304257215659264,0.2548027766228765,0.3548130320931334,0.0011454457990257149,0.00045745754418355464,0.6953545245001981,0.6342080508903253,0.5780708289066294,0.6876561508306012,0.63382710117607,0.5776503572381892,0.6874759012873226,1.0005,0,True
answer_score,m0,gaussian,scale,L0,6,2011,0.42530224239264797,0.0016088657045528394,0.0006407302098624741,0.9732887851498617,,0.30304257215659264,0.2548027766228765,0.3548130320931334,0.0011454457990257149,0.00045745754418355464,0.6953545245001981,0.7220209134627035,0.6726783712931571,0.7675715704383963,0.7216910397794948,0.672298733276471,0.7674218410191999,1.0005,0,True
answer_score,m0,gaussian,scale,L0,17,2011,0.42530224239264797,0.0016088657045528394,0.0006407302098624741,0.9732887851498617,,0.30304257215659264,0.2548027766228765,0.3548130320931334,0.0011454457990257149,0.00045745754418355464,0.6953545245001981,0.8801307948253206,0.8534321928410302,0.9034450709983328,0.8799570062926902,0.8532164523902701,0.9033718518383913,1.0005,0,True
answer_score,m1,gaussian,scale,L0,4,2011,0.4107190162039362,0.0016126142645915467,0.0006355063003854818,0.9731846229899808,,0.29576949482126996,0.2494407330156676,0.34485765800444695,0.0011612796631838267,0.00045835870719696713,0.7026108668083492,0.6261612675614376,0.5711901175790014,0.6788073471420472,0.6257755890651565,0.5706973991657469,0.6779951613167404,1.0008,0,True
answer_score,m1,gaussian,scale,L0,6,2011,0.4107190162039362,0.0016126142645915467,0.0006355063003854818,0.9731846229899808,,0.29576949482126996,0.2494407330156676,0.34485765800444695,0.0011612796631838267,0.00045835870719696713,0.7026108668083492,0.715042640432576,0.6664502715573358,0.7601972734550607,0.7147066386483087,0.6660030068060019,0.7595179831735551,1.0008,0,True
answer_score,m1,gaussian,scale,L0,17,2011,0.4107190162039362,0.0016126142645915467,0.0006355063003854818,0.9731846229899808,,0.29576949482126996,0.2494407330156676,0.34485765800444695,0.0011612796631838267,0.00045835870719696713,0.7026108668083492,0.8764453682857588,0.8498758208570271,0.8998190135232609,0.8762664055312568,0.8496190165313643,0.8994829344427482,1.0008,0,True
answer_score,m1d,gaussian,scale,L0,4,2011,0.24932865054349407,0.002129552480362111,0.0008355720155927581,0.9814403543632688,,0.20171360610372716,0.154907210953983,0.2519552746614388,0.0017202055417216383,0.000676886543660033,0.7958893018108911,0.5013916248035777,0.42319371977977466,0.5745367890309917,0.5008539653307964,0.42303522375696,0.5739738594809052,1.0016,0,True
answer_score,m1d,gaussian,scale,L0,6,2011,0.24932865054349407,0.002129552480362111,0.0008355720155927581,0.9814403543632688,,0.20171360610372716,0.154907210953983,0.2519552746614388,0.0017202055417216383,0.000676886543660033,0.7958893018108911,0.6007536537410009,0.5239288748354061,0.6694836811444721,0.6002380928264754,0.5237669096816098,0.6689739937569904,1.0016,0,True
answer_score,m1d,gaussian,scale,L0,17,2011,0.24932865054349407,0.002129552480362111,0.0008355720155927581,0.9814403543632688,,0.20171360610372716,0.154907210953983,0.2519552746614388,0.0017202055417216383,0.000676886543660033,0.7958893018108911,0.8092170920505934,0.7571730078990797,0.8516125143726694,0.8088851674809299,0.7570535994970974,0.8513213112504566,1.0016,0,True
answer_score,m0_filt,gaussian,scale,L0,4,1920,0.4277014595539029,0.0017823754868436222,0.0006722855197615033,0.9911106462708326,,0.30034541549408067,0.25007454065406265,0.35224798840148336,0.001248134881396807,0.0004726029207024293,0.6979338467038201,0.6312211864208841,0.5726977072017231,0.6853019869552139,0.6308060969184422,0.5715259178729851,0.685059480922554,1.0039,0,True
answer_score,m0_filt,gaussian,scale,L0,6,1920,0.4277014595539029,0.0017823754868436222,0.0006722855197615033,0.9911106462708326,,0.30034541549408067,0.25007454065406265,0.35224798840148336,0.001248134881396807,0.0004726029207024293,0.6979338467038201,0.7194219165396664,0.6678177216042752,0.7656144338758261,0.7190620539145491,0.6667549961166948,0.7654126313631492,1.0039,0,True
answer_score,m0_filt,gaussian,scale,L0,17,1920,0.4277014595539029,0.0017823754868436222,0.0006722855197615033,0.9911106462708326,,0.30034541549408067,0.25007454065406265,0.35224798840148336,0.001248134881396807,0.0004726029207024293,0.6979338467038201,0.8787496823629066,0.8506597910459149,0.9024866924741927,0.8785596824408106,0.8500506752288461,0.9023877103369257,1.0039,0,True
answer_score,m0_robust,t,scale,L0,4,2011,0.312984428174053,0.001928331349163256,0.0015059688842222088,0.3183332486079275,2.96829225456514,0.4923542718849338,0.4324335862125705,0.5498403832785278,0.0030291188452516984,0.0023744473148669333,0.5022421619549476,0.7953075360657359,0.7537409925826604,0.8311238909364016,0.7943299631164614,0.7529420509233725,0.8300977454752996,1.0044,0,True
answer_score,m0_robust,t,scale,L0,6,2011,0.312984428174053,0.001928331349163256,0.0015059688842222088,0.3183332486079275,2.96829225456514,0.4923542718849338,0.4324335862125705,0.5498403832785278,0.0030291188452516984,0.0023744473148669333,0.5022421619549476,0.8534371567063886,0.8211458462299235,0.8807003044585019,0.852685451289609,0.8205135128077686,0.8799318823530796,1.0044,0,True
answer_score,m0_robust,t,scale,L0,17,2011,0.312984428174053,0.001928331349163256,0.0015059688842222088,0.3183332486079275,2.96829225456514,0.4923542718849338,0.4324335862125705,0.5498403832785278,0.0030291188452516984,0.0023744473148669333,0.5022421619549476,0.9427802458238443,0.9286135056194201,0.9543720226173226,0.9424555984155709,0.928327957818382,0.9540533715916807,1.0044,0,True
answer_score,m0_robust,t,marginal,L0,4,2011,0.312984428174053,0.001928331349163256,0.0015059688842222088,1.0091264590892617,2.96829225456514,0.23839430601951767,0.17647442899716226,0.2966866046062042,0.0014606765081120853,0.0011414498235828982,0.7590035676487873,0.5541722339205484,0.4621461877089429,0.6281491671771625,0.5536996103159839,0.46154502938173775,0.6278882863726087,1.0044,0,True
answer_score,m0_robust,t,marginal,L0,6,2011,0.312984428174053,0.001928331349163256,0.0015059688842222088,1.0091264590892617,2.96829225456514,0.23839430601951767,0.17647442899716226,0.2966866046062042,0.0014606765081120853,0.0011414498235828982,0.7590035676487873,0.6502495682746197,0.5631016404120508,0.7170245593476497,0.6498152147525875,0.5625065036737464,0.7167979204563427,1.0044,0,True
answer_score,m0_robust,t,marginal,L0,17,2011,0.312984428174053,0.001928331349163256,0.0015059688842222088,1.0091264590892617,2.96829225456514,0.23839430601951767,0.17647442899716226,0.2966866046062042,0.0014606765081120853,0.0011414498235828982,0.7590035676487873,0.8396704421360892,0.7850283069266499,0.8777403592953105,0.8394137764739582,0.7846198506819317,0.8776204714524325,1.0044,0,True
speaking_skills,m0,gaussian,scale,L0,4,2011,0.40961446908945354,0.0019774832043472105,0.0007771700787944985,1.2318440363868215,,0.2486811410947931,0.20447276922031035,0.29534894378828386,0.0011985772334401892,0.0004732260213069934,0.7496470556504597,0.5688195752023107,0.5073243956133672,0.6266129127353608,0.56842878739426,0.5069305789546574,0.6263872960403394,1.0033,0,True
