target,model,estimator,residual_def,rung,n_q,n_obs,sigma2_person,sigma2_set,sigma2_question,sigma2_resid,nu_mean,vpc_person,vpc_person_lo,vpc_person_hi,vpc_set,vpc_question,vpc_resid,Erho2,Erho2_lo,Erho2_hi,Phi,Phi_lo,Phi_hi,rhat_max,divergences,converged
speaking_skills,m0,gaussian,scale,L0,6,2011,0.40961446908945354,0.0019774832043472105,0.0007771700787944985,1.2318440363868215,,0.2486811410947931,0.20447276922031035,0.29534894378828386,0.0011985772334401892,0.0004732260213069934,0.7496470556504597,0.6639509052263154,0.6070108792672901,0.7156892924533886,0.6635953028143444,0.6066349621287476,0.7154930618469463,1.0033,0,True
speaking_skills,m0,gaussian,scale,L0,17,2011,0.40961446908945354,0.0019774832043472105,0.0007771700787944985,1.2318440363868215,,0.2486811410947931,0.20447276922031035,0.29534894378828386,0.0011985772334401892,0.0004732260213069934,0.7496470556504597,0.8480499587053446,0.8140007516625646,0.8770334012526071,0.8478443087907547,0.8137620848536652,0.876929380913386,1.0033,0,True
speaking_skills,m1,gaussian,scale,L0,4,2011,0.3916677371775366,0.0019049408723776737,0.0007782581382991518,1.2309885586567169,,0.24054798751811116,0.19512326915481798,0.28811830278065265,0.001166813900352474,0.0004783283776333467,0.757806870203903,0.5579014570680906,0.4928554492946214,0.618902770593979,0.5575227591806158,0.49230978838355954,0.6181619206311393,1.0011,0,True
speaking_skills,m1,gaussian,scale,L0,6,2011,0.3916677371775366,0.0019049408723776737,0.0007782581382991518,1.2309885586567169,,0.24054798751811116,0.19512326915481798,0.28811830278065265,0.001166813900352474,0.0004783283776333467,0.757806870203903,0.6539480148036072,0.5931215735378345,0.7089642015687327,0.6536008242656103,0.5925946168122782,0.7083159170554669,1.0011,0,True
speaking_skills,m1,gaussian,scale,L0,17,2011,0.3916677371775366,0.0019049408723776737,0.0007782581382991518,1.2309885586567169,,0.24054798751811116,0.19512326915481798,0.28811830278065265,0.001166813900352474,0.0004783283776333467,0.757806870203903,0.8421866792735124,0.8050778650542888,0.8734499149183295,0.8419829251819412,0.8047350446900925,0.8731024428516614,1.0011,0,True
speaking_skills,m1d,gaussian,scale,L0,4,2011,0.23985524317808032,0.00266653110735942,0.001006007540166917,1.2192137148238824,,0.16368321235219602,0.12187240439328527,0.20902940818161694,0.0018145695178878494,0.0006879062094824509,0.8338143119204338,0.43787341228231813,0.35762020819237283,0.5146490045172978,0.4373412544154377,0.3569738371010211,0.5138735688031109,1.0008,0,True
speaking_skills,m1d,gaussian,scale,L0,6,2011,0.23985524317808032,0.00266653110735942,0.001006007540166917,1.2192137148238824,,0.16368321235219602,0.12187240439328527,0.20902940818161694,0.0018145695178878494,0.0006879062094824509,0.8338143119204338,0.5381802817473444,0.4550608361140365,0.6139811205363915,0.5376429189530354,0.45436291811734436,0.6132451231955781,1.0008,0,True
speaking_skills,m1d,gaussian,scale,L0,17,2011,0.23985524317808032,0.00266653110735942,0.001006007540166917,1.2192137148238824,,0.16368321235219602,0.12187240439328527,0.20902940818161694,0.0018145695178878494,0.0006879062094824509,0.8338143119204338,0.7664505240194394,0.7029135676627123,0.8183980719134504,0.766062631538746,0.702325436382251,0.8179362510893405,1.0008,0,True
speaking_skills,m0_filt,gaussian,scale,L0,4,1920,0.4119365328708351,0.0019879677560412693,0.000844301689717121,1.230555370160007,,0.24989388192659748,0.20337074145319928,0.2995980162185027,0.0012025514524178138,0.000513407956228624,0.7483901586647562,0.5703320579369667,0.5055607258559337,0.6316669478956142,0.5699395483145939,0.5052337052126888,0.6311332530884304,1.0015,0,True
speaking_skills,m0_filt,gaussian,scale,L0,6,1920,0.4119365328708351,0.0019879677560412693,0.000844301689717121,1.230555370160007,,0.24989388192659748,0.20337074145319928,0.2995980162185027,0.0012025514524178138,0.000513407956228624,0.7483901586647562,0.6653056235027078,0.6053264491271902,0.720076240820387,0.6649492570431011,0.6050138604019125,0.719613785064842,1.0015,0,True
speaking_skills,m0_filt,gaussian,scale,L0,17,1920,0.4119365328708351,0.0019879677560412693,0.000844301689717121,1.230555370160007,,0.24989388192659748,0.20337074145319928,0.2995980162185027,0.0012025514524178138,0.000513407956228624,0.7483901586647562,0.8488093529897497,0.8129301026883224,0.8793504758435484,0.8486041373747867,0.81273107161785,0.8791069764930807,1.0015,0,True
speaking_skills,m0_robust,t,scale,L0,4,2011,0.2826106669499741,0.0147490583875786,0.027453939625820545,0.2949028333297946,2.452667818232093,0.4556367189875797,0.3907343300475573,0.5231430105799904,0.02326253694239048,0.04422731607709634,0.4768734279929335,0.7767536145863934,0.7294705950202295,0.8190868738467456,0.7690003328804716,0.719517157089483,0.8144113016785933,1.0139,1,True
speaking_skills,m0_robust,t,scale,L0,6,2011,0.2826106669499741,0.0147490583875786,0.027453939625820545,0.2949028333297946,2.452667818232093,0.4556367189875797,0.3907343300475573,0.5231430105799904,0.02326253694239048,0.04422731607709634,0.4768734279929335,0.8390591244616059,0.8017715190079657,0.8716512582139091,0.8329902947638574,0.7937259986090075,0.8681154398353437,1.0139,1,True
speaking_skills,m0_robust,t,scale,L0,17,2011,0.2826106669499741,0.0147490583875786,0.027453939625820545,0.2949028333297946,2.452667818232093,0.4556367189875797,0.3907343300475573,0.5231430105799904,0.02326253694239048,0.04422731607709634,0.4768734279929335,0.9364948298983393,0.9197427745430442,0.9505976161226728,0.9337994370107308,0.9159836273193732,0.9491096772242134,1.0139,1,True
speaking_skills,m0_robust,t,marginal,L0,4,2011,0.2826106669499741,0.0147490583875786,0.027453939625820545,1.9455809538400144,2.452667818232093,0.14144629317160415,0.06102531721631752,0.20929739703508743,,,0.8376619869609598,0.39318304164062884,0.20747029402235495,0.5172095466423358,0.3911194092969532,0.2063276340105346,0.5142782749378956,1.0139,1,True
speaking_skills,m0_robust,t,marginal,L0,6,2011,0.2826106669499741,0.0147490583875786,0.027453939625820545,1.9455809538400144,2.452667818232093,0.14144629317160415,0.06102531721631752,0.20929739703508743,,,0.8376619869609598,0.49007247921490615,0.2819566034580696,0.6164082118236898,0.4879452995296985,0.2805489467559749,0.6136293027079184,1.0139,1,True
speaking_skills,m0_robust,t,marginal,L0,17,2011,0.2826106669499741,0.0147490583875786,0.027453939625820545,1.9455809538400144,2.452667818232093,0.14144629317160415,0.06102531721631752,0.20929739703508743,,,0.8376619869609598,0.7249815425610033,0.5266438945693809,0.8199168655617531,0.7233518447345006,0.5249077476293162,0.818177387691349,1.0139,1,True
confidence_score,m0,gaussian,scale,L0,4,2011,0.3380431251150352,0.0012968443999116417,0.0005494293221457771,0.8366565336466779,,0.2867955492971515,0.23982143481079202,0.33700341242731857,0.001099158871460186,0.0004672754775368848,0.7116380163538513,0.6158808879020045,0.5583936847768315,0.6704380021435656,0.6155165154211684,0.5578980247471095,0.6703166521519023,1.0021,0,True
confidence_score,m0,gaussian,scale,L0,6,2011,0.3380431251150352,0.0012968443999116417,0.0005494293221457771,0.8366565336466779,,0.2867955492971515,0.23982143481079202,0.33700341242731857,0.001099158871460186,0.0004672754775368848,0.7116380163538513,0.7060478047197991,0.6547784505677382,0.7531775703074456,0.7057280039294241,0.6543240027457774,0.753075465725028,1.0021,0,True
confidence_score,m0,gaussian,scale,L0,17,2011,0.3380431251150352,0.0012968443999116417,0.0005494293221457771,0.8366565336466779,,0.2867955492971515,0.23982143481079202,0.33700341242731857,0.001099158871460186,0.0004672754775368848,0.7116380163538513,0.871616291193729,0.8431115752195489,0.8963290567850227,0.8714436106453648,0.8428455448890687,0.8962780155666228,1.0021,0,True
confidence_score,m1,gaussian,scale,L0,4,2011,0.31838802307276937,0.0013942064166738394,0.0005310216819454942,0.836194635344478,,0.2747755996817001,0.2287073597383256,0.32463863900789225,0.001200544752166927,0.00045903766166834216,0.7235648179044645,0.6016523788380682,0.5427948076931197,0.6584810291950186,0.6012558405750899,0.5425641746634673,0.6578570763290656,1.0043,0,True
confidence_score,m1,gaussian,scale,L0,6,2011,0.31838802307276937,0.0013942064166738394,0.0005310216819454942,0.836194635344478,,0.2747755996817001,0.2287073597383256,0.32463863900789225,0.001200544752166927,0.00045903766166834216,0.7235648179044645,0.6934705077561066,0.6403915951539743,0.7430721024062047,0.6931188228406979,0.6401775570426004,0.7425422706135972,1.0043,0,True
confidence_score,m1,gaussian,scale,L0,17,2011,0.31838802307276937,0.0013942064166738394,0.0005310216819454942,0.836194635344478,,0.2747755996817001,0.2287073597383256,0.32463863900789225,0.001200544752166927,0.00045903766166834216,0.7235648179044645,0.8647347014153501,0.8345906502475927,0.8912381906611223,0.8645410891935094,0.8344623194794621,0.8909690713149189,1.0043,0,True
confidence_score,m1d,gaussian,scale,L0,4,2011,0.22179627086597423,0.001636260541833465,0.0006532847938983472,0.8341970227845495,,0.20919054225303865,0.16369341394240708,0.25898107401036574,0.001541546688611622,0.0006172841736931708,0.7886506268846566,0.512972439413257,0.43926243426101214,0.5836574629642334,0.5124869195346373,0.4391270417129432,0.5829810897706241,1.0013,0,True
confidence_score,m1d,gaussian,scale,L0,6,2011,0.22179627086597423,0.001636260541833465,0.0006532847938983472,0.8341970227845495,,0.20919054225303865,0.16369341394240708,0.25898107401036574,0.001541546688611622,0.0006172841736931708,0.7886506268846566,0.6118820398037953,0.5402400677296242,0.6777107311863109,0.6114202362659621,0.5401035298599868,0.6771026223295769,1.0013,0,True
confidence_score,m1d,gaussian,scale,L0,17,2011,0.22179627086597423,0.001636260541833465,0.0006532847938983472,0.8341970227845495,,0.20919054225303865,0.16369341394240708,0.25898107401036574,0.001541546688611622,0.0006172841736931708,0.7886506268846566,0.8164133380514371,0.7690159443617456,0.8562793187050494,0.8161210197587366,0.7689182864772609,0.8559365181383272,1.0013,0,True
confidence_score,m0_filt,gaussian,scale,L0,4,1920,0.33650220981439666,0.001408865106506712,0.0006113939970150195,0.8576199282946315,,0.28081276557326296,0.23303959594029725,0.33058546090242846,0.0011729584458290477,0.000511486328037729,0.7175027896528702,0.6088294688131852,0.5488241369357384,0.6644927507492855,0.6084412896295034,0.5486128399152692,0.6639074208137872,1.004,0,True
confidence_score,m0_filt,gaussian,scale,L0,6,1920,0.33650220981439666,0.001408865106506712,0.0006113939970150195,0.8576199282946315,,0.28081276557326296,0.23303959594029725,0.33058546090242846,0.0011729584458290477,0.000511486328037729,0.7175027896528702,0.6998193559747945,0.6459733281848576,0.7481642618311615,0.699477091538067,0.6457781636641491,0.7476694748049962,1.004,0,True
confidence_score,m0_filt,gaussian,scale,L0,17,1920,0.33650220981439666,0.001408865106506712,0.0006113939970150195,0.8576199282946315,,0.28081276557326296,0.23303959594029725,0.33058546090242846,0.0011729584458290477,0.000511486328037729,0.7175027896528702,0.8682126917297157,0.8379209839821934,0.8938134267869754,0.868026292861228,0.8378050658771592,0.8935640898705787,1.004,0,True
confidence_score,m0_robust,t,scale,L0,4,2011,0.2671818893139171,0.0014762214331856657,0.0009389511715313418,0.2945917758538319,2.9699175299850387,0.47287394873773847,0.4086363696807164,0.5341035132000516,0.002608664019415489,0.0016663863746534718,0.5228510008681925,0.78203723026774,0.7354404965163195,0.8217317268689588,0.7811906574593576,0.7343271437933969,0.8209681435178567,1.0044,0,True
confidence_score,m0_robust,t,scale,L0,6,2011,0.2671818893139171,0.0014762214331856657,0.0009389511715313418,0.2945917758538319,2.9699175299850387,0.47287394873773847,0.4086363696807164,0.5341035132000516,0.002608664019415489,0.0016663863746534718,0.5228510008681925,0.8431726091253541,0.8065689940452475,0.8736461929151117,0.8425161490788138,0.8056758812887763,0.8730706286691572,1.0044,0,True
confidence_score,m0_robust,t,scale,L0,17,2011,0.2671818893139171,0.0014762214331856657,0.0009389511715313418,0.2945917758538319,2.9699175299850387,0.47287394873773847,0.4086363696807164,0.5341035132000516,0.002608664019415489,0.0016663863746534718,0.5228510008681925,0.9383060724186103,0.9219630292309351,0.9514338506446504,0.9380188143940767,0.9215508941465537,0.9511928277208902,1.0044,0,True
confidence_score,m0_robust,t,marginal,L0,4,2011,0.2671818893139171,0.0014762214331856657,0.0009389511715313418,0.9371981585160095,2.9699175299850387,0.2238002182465737,0.16126860579248906,0.28264813647605125,0.0012260069091779,0.000780354649559365,0.774193420194689,0.5335784190445764,0.43544925830072984,0.6122339309479735,0.5331864213568355,0.4347431554285119,0.6118109069994032,1.0044,0,True
confidence_score,m0_robust,t,marginal,L0,6,2011,0.2671818893139171,0.0014762214331856657,0.0009389511715313418,0.9371981585160095,2.9699175299850387,0.2238002182465737,0.16126860579248906,0.28264813647605125,0.0012260069091779,0.000780354649559365,0.774193420194689,0.6310753509052301,0.5363888271353353,0.7031153569644293,0.6307096536024842,0.5356743537109958,0.7027433402025267,1.0044,0,True
confidence_score,m0_robust,t,marginal,L0,17,2011,0.2671818893139171,0.0014762214331856657,0.0009389511715313418,0.9371981585160095,2.9699175299850387,0.2238002182465737,0.16126860579248906,0.28264813647605125,0.0012260069091779,0.000780354649559365,0.774193420194689,0.8280308862153231,0.7662519079352964,0.8703019528896054,0.8278080590101606,0.7657369675616097,0.8701007282349772,1.0044,0,True
facial_expression,m0,gaussian,scale,L0,4,2011,0.3596344735451852,0.0015070687747635678,0.0006216587861150841,0.9803552427871641,,0.2674851723289205,0.2233247142784975,0.3156335990084064,0.0011174225401733863,0.00046332181223641077,0.7309340833186697,0.5927863213471064,0.535017428105939,0.6489104077718563,0.5924183944785137,0.5349177775872342,0.6484841945263614,1.0016,0,True
facial_expression,m0,gaussian,scale,L0,6,2011,0.3596344735451852,0.0015070687747635678,0.0006216587861150841,0.9803552427871641,,0.2674851723289205,0.2233247142784975,0.3156335990084064,0.0011174225401733863,0.00046332181223641077,0.7309340833186697,0.685584988151379,0.633152366734148,0.7349177297964775,0.6852566105808726,0.6330593232451904,0.7345532162674241,1.0016,0,True
facial_expression,m0,gaussian,scale,L0,17,2011,0.3596344735451852,0.0015070687747635678,0.0006216587861150841,0.9803552427871641,,0.2674851723289205,0.2233247142784975,0.3156335990084064,0.0011174225401733863,0.00046332181223641077,0.7309340833186697,0.8603697657314329,0.8302243886533432,0.8870716493964353,0.8601868190956723,0.8301679213423463,0.8868841586700785,1.0016,0,True
facial_expression,m1,gaussian,scale,L0,4,2011,0.3389883789201317,0.0015060278227860022,0.0006247353377066389,0.9794157824700651,,0.25624452901692724,0.2100129067064343,0.30649278448745043,0.0011369631930059736,0.00047290631647168104,0.7421456014735952,0.5785616213910137,0.5155464313290397,0.6393998048928043,0.5781896843420693,0.5153568528318994,0.6387001456749059,1.001,0,True
facial_expression,m1,gaussian,scale,L0,6,2011,0.3389883789201317,0.0015060278227860022,0.0006247353377066389,0.9794157824700651,,0.25624452901692724,0.2100129067064343,0.30649278448745043,0.0011369631930059736,0.00047290631647168104,0.7421456014735952,0.6727754530056613,0.6148323381050796,0.7267559121715947,0.6724391420476155,0.6146525713790045,0.7261531514233575,1.001,0,True
facial_expression,m1,gaussian,scale,L0,17,2011,0.3389883789201317,0.0015060278227860022,0.0006247353377066389,0.9794157824700651,,0.25624452901692724,0.2100129067064343,0.30649278448745043,0.0011369631930059736,0.00047290631647168104,0.7421456014735952,0.8531094567565953,0.8189314600378328,0.8828478183952724,0.8529173310977017,0.8188188797008499,0.882533729992681,1.001,0,True
facial_expression,m1d,gaussian,scale,L0,4,2011,0.21535538564051032,0.001885375099495219,0.0008013040777694492,0.9827984788671937,,0.17902417474376023,0.13621729997243376,0.2267717452407626,0.0015635219854583187,0.0006674284185317136,0.8187448748522497,0.4645595480717194,0.3875762746440642,0.5405223151179708,0.4640872718804188,0.3868018776335406,0.5398314325784744,1.0014,0,True
facial_expression,m1d,gaussian,scale,L0,6,2011,0.21535538564051032,0.001885375099495219,0.0008013040777694492,0.9827984788671937,,0.17902417474376023,0.13621729997243376,0.2267717452407626,0.0015635219854583187,0.0006674284185317136,0.8187448748522497,0.5648606209501428,0.4869912788505069,0.6382809295214058,0.5643939753285605,0.48617593430160616,0.6376384971566027,1.0014,0,True
facial_expression,m1d,gaussian,scale,L0,17,2011,0.21535538564051032,0.001885375099495219,0.0008013040777694492,0.9827984788671937,,0.17902417474376023,0.13621729997243376,0.2267717452407626,0.0015635219854583187,0.0006674284185317136,0.8187448748522497,0.7852805939164463,0.72897082567166,0.8333231404555531,0.784960000790041,0.7283255218413986,0.8329364456348765,1.0014,0,True
facial_expression,m0_filt,gaussian,scale,L0,4,1920,0.35888113642999736,0.001693883812986585,0.0007121606582779923,0.9996343847360197,,0.26320565872661766,0.2170073570474907,0.3136414047663336,0.0012389189707316332,0.0005225872697719053,0.7350328350328788,0.587369815506742,0.5263515730081819,0.6469327727710277,0.5869627682894091,0.5257527672008081,0.6463753759409174,1.0025,0,True
facial_expression,m0_filt,gaussian,scale,L0,6,1920,0.35888113642999736,0.001693883812986585,0.0007121606582779923,0.9996343847360197,,0.26320565872661766,0.2170073570474907,0.3136414047663336,0.0012389189707316332,0.0005225872697719053,0.7350328350328788,0.6806968485377745,0.6250336396622481,0.733225391381467,0.6803317927193411,0.6244705814113899,0.7327479485103675,1.0025,0,True
facial_expression,m0_filt,gaussian,scale,L0,17,1920,0.35888113642999736,0.001693883812986585,0.0007121606582779923,0.9996343847360197,,0.26320565872661766,0.2170073570474907,0.3136414047663336,0.0012389189707316332,0.0005225872697719053,0.7350328350328788,0.8575875775341695,0.8252634170922413,0.8862002767795792,0.8573822758370973,0.8249168044134971,0.8859540276242592,1.0025,0,True
facial_expression,m0_robust,t,scale,L0,4,2011,0.2701474058213188,0.0015700712328727603,0.0010672855930363967,0.3330638060494921,3.05682286191208,0.44519601096579653,0.38560708954141715,0.5054903537585557,0.0025852012065094875,0.0017633082729702214,0.5504554795547237,0.7623982803166476,0.7165992526106315,0.8042953028984647,0.7615502993957772,0.7151396272820961,0.8034908271169571,1.0026,0,True
facial_expression,m0_robust,t,scale,L0,6,2011,0.2701474058213188,0.0015700712328727603,0.0010672855930363967,0.3330638060494921,3.05682286191208,0.44519601096579653,0.38560708954141715,0.5054903537585557,0.0025852012065094875,0.0017633082729702214,0.5504554795547237,0.8278265595327742,0.7913562354705663,0.8604250437417784,0.827158237517077,0.7901688960254736,0.8598110819339795,1.0026,0,True
facial_expression,m0_robust,t,scale,L0,17,2011,0.2701474058213188,0.0015700712328727603,0.0010672855930363967,0.3330638060494921,3.05682286191208,0.44519601096579653,0.38560708954141715,0.5054903537585557,0.0025852012065094875,0.0017633082729702214,0.5504554795547237,0.9315090531532613,0.9148677648559772,0.9458475712153348,0.9312090019085788,0.9143071872753986,0.945585602378483,1.0026,0,True
facial_expression,m0_robust,t,marginal,L0,4,2011,0.2701474058213188,0.0015700712328727603,0.0010672855930363967,0.9922234971231912,3.05682286191208,0.21528936034248622,0.16231332114541067,0.2717047407351277,0.0012464634632173733,0.0008478731362638884,0.7826163030580326,0.5214709694302528,0.43689331896252603,0.5994734309995778,0.5210758846676601,0.4366371872810171,0.5987606407363976,1.0026,0,True
facial_expression,m0_robust,t,marginal,L0,6,2011,0.2701474058213188,0.0015700712328727603,0.0010672855930363967,0.9922234971231912,3.05682286191208,0.21528936034248622,0.16231332114541067,0.2717047407351277,0.0012464634632173733,0.0008478731362638884,0.7826163030580326,0.6197759486847615,0.5378487218385944,0.6918402286966925,0.6194031855030339,0.5375899078835407,0.6912071435475795,1.0026,0,True
facial_expression,m0_robust,t,marginal,L0,17,2011,0.2701474058213188,0.0015700712328727603,0.0010672855930363967,0.9922234971231912,3.05682286191208,0.21528936034248622,0.16231332114541067,0.2717047407351277,0.0012464634632173733,0.0008478731362638884,0.7826163030580326,0.8211585157388758,0.7673019892112629,0.8641494723022841,0.8209262533181828,0.7671160344311666,0.8638006901130202,1.0026,0,True
overall_performance,m0,gaussian,scale,L0,4,2011,0.398231387799836,0.0016018834111309796,0.0006618781172155296,1.0529057652289449,,0.2734923208025052,0.22732236948250892,0.32362955920501374,0.0010986494616801222,0.00045517301851380454,0.7249538567173008,0.6000995158648506,0.540755719402195,0.6570554321559784,0.5997370294243751,0.5406107363422613,0.6568195614053781,1.0004,0,True
overall_performance,m0,gaussian,scale,L0,6,2011,0.398231387799836,0.0016018834111309796,0.0006618781172155296,1.0529057652289449,,0.2734923208025052,0.22732236948250892,0.32362955920501374,0.0010986494616801222,0.00045517301851380454,0.7249538567173008,0.6920982644289907,0.6384978869738956,0.7418611863500656,0.6917762223232894,0.6383631248267378,0.741660710737491,1.0004,0,True
overall_performance,m0,gaussian,scale,L0,17,2011,0.398231387799836,0.0016018834111309796,0.0006618781172155296,1.0529057652289449,,0.2734923208025052,0.22732236948250892,0.32362955920501374,0.0010986494616801222,0.00045517301851380454,0.7249538567173008,0.863983961692505,0.8334536376889575,0.8906228003143539,0.8638060612407015,0.8333725855367947,0.890520806958732,1.0004,0,True
overall_performance,m1,gaussian,scale,L0,4,2011,0.379107283092803,0.0015654418668007227,0.0006511127112632776,1.0544549366807163,,0.2635749745108635,0.21587850884094767,0.3121126099006997,0.001086519938866701,0.00045333936948484575,0.734885166180785,0.5878282678421206,0.5248002440557115,0.6448253299909977,0.5874711935229489,0.5240928718003938,0.6447482563679441,1.0013,0,True
overall_performance,m1,gaussian,scale,L0,6,2011,0.379107283092803,0.0015654418668007227,0.0006511127112632776,1.0544549366807163,,0.2635749745108635,0.21587850884094767,0.3121126099006997,0.001086519938866701,0.00045333936948484575,0.734885166180785,0.6811202233441666,0.6235743741221695,0.7314191859550349,0.6808002045459557,0.6229083853034454,0.7313530746818246,1.0013,0,True
overall_performance,m1,gaussian,scale,L0,17,2011,0.379107283092803,0.0015654418668007227,0.0006511127112632776,1.0544549366807163,,0.2635749745108635,0.21587850884094767,0.3121126099006997,0.001086519938866701,0.00045333936948484575,0.734885166180785,0.8578388495147685,0.8243644230382864,0.88526772672096,0.8576591084107711,0.8239533880847885,0.8852335432149141,1.0013,0,True
overall_performance,m1d,gaussian,scale,L0,4,2011,0.21475953709397355,0.0023613773244145434,0.0008905450294364941,1.0493308961547365,,0.16916030131925863,0.1263919908448604,0.21502664918172595,0.0018577676555440767,0.0007023525799140268,0.8282795784452833,0.44759808104450166,0.36696601251732797,0.5236114536680353,0.4470463833973187,0.36657248351397953,0.5228357349867178,1.0012,0,True
overall_performance,m1d,gaussian,scale,L0,6,2011,0.21475953709397355,0.0023613773244145434,0.0008905450294364941,1.0493308961547365,,0.16916030131925863,0.1263919908448604,0.21502664918172595,0.0018577676555440767,0.0007023525799140268,0.8282795784452833,0.5479577512306412,0.4651093558882137,0.6224549180442394,0.547405563615973,0.46468783726550467,0.6217238709059008,1.0012,0,True
overall_performance,m1d,gaussian,scale,L0,17,2011,0.21475953709397355,0.0023613773244145434,0.0008905450294364941,1.0493308961547365,,0.16916030131925863,0.1263919908448604,0.21502664918172595,0.0018577676555440767,0.0007023525799140268,0.8282795784452833,0.7734384253257557,0.7112913564219646,0.8236732488634252,0.7730478808552523,0.710943270299805,0.8232211676113268,1.0012,0,True
overall_performance,m0_filt,gaussian,scale,L0,4,1920,0.39805166981759127,0.0016883746441257457,0.000742976370165638,1.0836452098332066,,0.26771926063739065,0.22032347250042505,0.31681958581951475,0.0011338083898674047,0.0005010609865396602,0.7306458699862023,0.5930340935105588,0.5308964419929407,0.650069426355691,0.5926607743205977,0.5305897568707397,0.6497334730880441,1.003,0,True
overall_performance,m0_filt,gaussian,scale,L0,6,1920,0.39805166981759127,0.0016883746441257457,0.000742976370165638,1.0836452098332066,,0.26771926063739065,0.22032347250042505,0.31681958581951475,0.0011338083898674047,0.0005010609865396602,0.7306458699862023,0.6857935856890282,0.6292984965171224,0.7359083726778668,0.685460385146904,0.6290111885128061,0.735621313938798,1.003,0,True
overall_performance,m0_filt,gaussian,scale,L0,17,1920,0.39805166981759127,0.0016883746441257457,0.000742976370165638,1.0836452098332066,,0.26771926063739065,0.22032347250042505,0.31681958581951475,0.0011338083898674047,0.0005010609865396602,0.7306458699862023,0.8604720251651873,0.8278780194923827,0.8875806560998831,0.8602863662083899,0.8277024797841047,0.887433242094668,1.003,0,True
overall_performance,m0_robust,t,scale,L0,4,2011,0.30767382126671494,0.001328798698750808,0.0017933023816351168,0.3220775251063311,2.8363589552315833,0.4854191422516649,0.4232877660840177,0.5480361991343438,0.0020953332649703443,0.002835654843741661,0.5096498696396231,0.7903868151697697,0.7466872442287095,0.82936571675034,0.7897104713295157,0.7459264465980059,0.8290676097847964,1.0021,0,True
overall_performance,m0_robust,t,scale,L0,6,2011,0.30767382126671494,0.001328798698750808,0.0017933023816351168,0.3220775251063311,2.8363589552315833,0.4854191422516649,0.4232877660840177,0.5480361991343438,0.0020953332649703443,0.002835654843741661,0.5096498696396231,0.8496409226783698,0.8155503460094585,0.8793833668971028,0.8491193929049035,0.8149451135389563,0.8791599113829187,1.0021,0,True
overall_performance,m0_robust,t,scale,L0,17,2011,0.30767382126671494,0.001328798698750808,0.0017933023816351168,0.3220775251063311,2.8363589552315833,0.4854191422516649,0.4232877660840177,0.5480361991343438,0.0020953332649703443,0.002835654843741661,0.5096498696396231,0.9411323557159285,0.9260774866369441,0.9538257016917954,0.9409061353353687,0.9258019301078,0.9537329027038877,1.0021,0,True
overall_performance,m0_robust,t,marginal,L0,4,2011,0.30767382126671494,0.001328798698750808,0.0017933023816351168,1.143480377619223,2.8363589552315833,0.21486873114222793,0.15042237853951215,0.2755797450603114,0.0009244492591376589,0.0012448352025854557,0.782961984396049,0.5201500378862323,0.4146873623809983,0.6035942832675627,0.5198569692271139,0.41459596549673733,0.6034352898525082,1.0021,0,True
overall_performance,m0_robust,t,marginal,L0,6,2011,0.30767382126671494,0.001328798698750808,0.0017933023816351168,1.143480377619223,2.8363589552315833,0.21486873114222793,0.15042237853951215,0.2755797450603114,0.0009244492591376589,0.0012448352025854557,0.782961984396049,0.6183175054692529,0.5152062732557035,0.6954934744241271,0.618041594527919,0.5151122194211151,0.6953527346325732,1.0021,0,True
overall_performance,m0_robust,t,marginal,L0,17,2011,0.30767382126671494,0.001328798698750808,0.0017933023816351168,1.143480377619223,2.8363589552315833,0.21486873114222793,0.15042237853951215,0.2755797450603114,0.0009244492591376589,0.0012448352025854557,0.782961984396049,0.8199391460189721,0.7506903762402003,0.8661551705181237,0.8197677863078696,0.7506198947608275,0.8660781181377324,1.0021,0,True
